_id,jobTitle,companyName,requiredQualification,experience,salary,jobLocation,jobType,contactEmail,jobDescription,jobLocationLat,jobLocationLong,jobdistance
98ln03f9bpdfa9uxvd,Legal Advisor,Lotus Group,7,9,138,Janakpur,2,oracleso557@yahoo.com,Work with talented professionals,28.7549578756,84.3753327132,0.0000928237
5ufd4mf5x52qp01g57,Digital Marketing Specialist,Silver Solutions,9,14,130,Kathmandu,1,infinity836@gmail.com,Excellent opportunity for career growth,28.9171643743,83.1334909851,0.0000337332
gud2llei4wfwbwkvlg,Web Developer,Apex Trading,5,5,29,Dharan,2,elitecon305@gmail.com,Challenging role with great perks,27.3000981682,82.7454632317,0.0000564180
c2uop8evqigx2yz4xs,Teacher,Metro Trading,8,3,16,Kathmandu,1,apextrad792@outlook.com,Dynamic work environment with competitive benefits,28.6757909152,87.0840841181,0.0000668161
t5w9hz3457c2269ff0,Doctor,Karma Industries,10,4,104,Pokhara,1,castlein398@yahoo.com,Be part of innovative projects,28.6503619623,80.0945885556,0.0000686531
2h5e6g9waznynormnh,Supply Chain Manager,Global Industries,1,5,106,Lalitpur,1,royalind505@gmail.com,Excellent opportunity for career growth,28.2955413338,84.2040213747,0.0000802892
l0ttpxxi7p5gdztxyk,Principal,Metro Trading,7,8,113,Tulsipur,2,futureco919@company.com,Be part of innovative projects,28.4401663527,83.6154657638,0.0000476783
euijv9vjazq7ozhw7t,Digital Marketing Specialist,Future Corp,10,6,85,Dharan,3,lotusgro674@outlook.com,Be part of innovative projects,26.8611502291,87.1201913978,0.0000657133
zfhzdm0hkuevu6fskc,Assistant Manager,Emerald Solutions,6,0,114,Birgunj,2,nobleven478@gmail.com,Kursi ma basne paisa kamaunsfi,27.9503649159,87.1562842545,0.0000624873
x2k01wr8tkgc31gl76,Teacher,Phoenix Ltd,5,5,140,Bhaktapur,3,oracleso372@company.com,Dynamic work environment with competitive benefits,28.7660045334,87.3930517457,0.0000888601
4yqb16ftd0n88fs0mz,Accountant,Quantum Systems,2,15,103,Butwal,2,castlein281@gmail.com,Kursi ma basne paisa kamaunsfi,27.6620495081,82.3782588431,0.0000905546
pxrch0cyoxm37ptu06,Pharmacist,Digital Dynamics,8,3,15,Bhaktapur,2,futureco479@outlook.com,Work with cutting-edge technology,26.8946771539,81.4119725579,0.0000724459
qzjmtglrg8mee5zxf5,Customer Service Representative,Noble Ventures,1,14,140,Dharan,3,visionen482@company.com,Kursi ma basne paisa kamaunsfi,27.2665489682,85.8094839319,0.0000398039
x2a9rnpr38kyf9y79k,Teacher,Prime Services,8,11,41,Butwal,3,silverso925@yahoo.com,Dynamic work environment with competitive benefits,26.201921163,84.0862130751,0.0000014457
zf82fr3beqn21jxtbm,Supply Chain Manager,Elite Consultancy,7,6,118,Dhangadhi,1,mandalac720@gmail.com,Join our fast-growing company,28.7253980479,80.8584992586,0.0000753460
y0i6tr4alf2wvrjjb3,Content Writer,Karma Industries,7,14,68,Biratnagar,2,summiten791@outlook.com,Kursi ma basne paisa kamaunsfi,26.3727441831,82.2268606183,0.0000321222
8be4tm3vzrxb02564c,Pharmacist,Bridge Consulting,1,13,111,Butwal,0,horizonv377@outlook.com,Challenging role with great perks,28.463862381,80.8966146583,0.0000094337
fs3xqob9watgvcbnrx,Accountant,Titan Corp,1,13,30,Bharatpur,0,goldenen453@yahoo.com,Looking for experienced professional to join our team,28.7852223904,80.1646127667,0.0000892859
424qjqxyvtlev8pzw8,Lecturer,Karma Industries,9,8,18,Birgunj,1,globalin574@gmail.com,Kursi ma basne paisa kamaunsfi,26.2705600763,85.6229087543,0.0000217561
d5zs2gncd8jpxwnadf,Senior Manager,Vertex Corporation,8,8,144,Bhaktapur,2,oracleso43@company.com,Work with talented professionals,27.9727159437,87.0880455861,0.0000584736
gujmpznuhrkpml0gd4,Civil Engineer,Digital Dynamics,3,7,101,Dharan,1,quantums58@outlook.com,Join our fast-growing company,28.539882633,81.7865805185,0.0000606930
nu2dzgeqeuxwko16os,Admin Officer,Silver Solutions,6,9,94,Lalitpur,3,digitald52@company.com,Opportunity to make an impact,27.3962787885,82.0533291623,0.0000266568
bwherlg15embp6gei9,Electrical Engineer,Tech Solutions Pvt Ltd,5,12,32,Janakpur,1,royalind176@yahoo.com,Kursi ma basne paisa kamaunsfi,27.4063385791,80.9893958899,0.0000278832
0se7sun19ax4c5bul4,Senior Manager,Metro Trading,5,8,41,Dharan,0,titancor70@gmail.com,Join our fast-growing company,27.9571996814,86.7518980216,0.0000560136
d7ay6bpvl9wm4v1cpu,Branch Manager,Crown Industries,3,14,117,Nepalgunj,0,acesolut946@gmail.com,Looking for experienced professional to join our team,28.1821060292,87.3492811861,0.0000496465
e3piq9c6kt4my78xun,Operations Manager,Golden Enterprises,5,10,23,Kathmandu,0,oracleso533@yahoo.com,Work with cutting-edge technology,28.5216900712,82.4815262828,0.0000560330
afvieuekivyq47sdoh,Financial Analyst,Elite Consultancy,3,8,61,Dharan,3,unitysys119@gmail.com,Be part of innovative projects,28.5359733344,83.9426283251,0.0000497229
yd7pb4xm6kr2m7qfta,Business Analyst,Future Corp,8,14,39,Kathmandu,2,summiten246@company.com,Challenging role with great perks,27.1022693671,84.8498399051,0.0000760173
cvmc693r8cquygo06u,Legal Advisor,Phoenix Ltd,1,11,61,Birgunj,1,acesolut243@company.com,Dynamic work environment with competitive benefits,27.7814302021,85.4127120657,0.0000883292
zuy6b8lkz25tbphqb5,Database Administrator,Ace Solutions,6,13,121,Hetauda,1,jupiters909@yahoo.com,Dynamic work environment with competitive benefits,27.9273035132,81.0636991418,0.0000685013
pohlsdkerkhbv51pms,Product Manager,Noble Ventures,2,3,88,Bharatpur,0,digitald54@outlook.com,Kursi ma basne paisa kamaunsfi,27.2845442513,87.6737662904,0.0000995193
hzwsezl781m9w1by7q,Customer Service Representative,Wisdom Technologies,7,3,148,Butwal,2,nexussol628@yahoo.com,Be part of innovative projects,28.8935631565,81.5892145455,0.0000532592
mxp40w2vjnr6s4q66s,Chief Financial Officer,Alpha Systems,5,3,56,Hetauda,2,summiten720@gmail.com,Work with talented professionals,27.9879565919,83.4968226481,0.0000240174
2da2dh20drngvczs51,Data Analyst,Vertex Corporation,2,11,17,Itahari,1,lotusgro493@outlook.com,Dynamic work environment with competitive benefits,26.2415743724,84.6123111038,0.0000835329
y8201s6dp54kk07zh8,Digital Marketing Specialist,Unity Systems,8,12,98,Birgunj,2,globalin366@yahoo.com,Looking for experienced professional to join our team,28.0283480783,86.1996141783,0.0000933936
g8nlt51sqon7zrarfz,Graphic Designer,Crown Industries,3,8,41,Nepalgunj,0,oracleso369@company.com,Be part of innovative projects,28.3726485084,85.8441215688,0.0000562492
lgtbpwx0rgegwect6f,Doctor,Digital Dynamics,2,14,68,Lalitpur,1,emeralds724@yahoo.com,Opportunity to make an impact,27.0995373885,84.8372290996,0.0000451509
ayb2jnqcabcy2sqj8g,Sales Executive,Bridge Consulting,6,10,96,Dharan,0,phoenixl89@outlook.com,Work with talented professionals,27.7530592842,81.7727822016,0.0000692795
37gmeotc8ontqnj0sa,Network Engineer,Apex Trading,10,2,55,Janakpur,1,questtec479@outlook.com,Join our fast-growing company,28.8391123956,86.4843063527,0.0000059610
b0gk5romo4gz76zd47,Supply Chain Manager,Nexus Solutions,3,2,68,Biratnagar,3,elitecon53@yahoo.com,Opportunity to make an impact,27.0371440013,81.0391125336,0.0000297639
v0y3wyl1xv80xlyqjr,HR Manager,Infinity Tech,1,5,101,Hetauda,2,visionen269@outlook.com,Dynamic work environment with competitive benefits,26.3034224797,87.5065361477,0.0000610721
tbq97v80791okvgn3s,Operations Manager,Silver Solutions,7,6,15,Tulsipur,0,karmaind123@yahoo.com,Looking for experienced professional to join our team,27.3991562729,84.0923322811,0.0000786768
kshlqo3yo9lxk98rqu,Customer Service Representative,Nexus Solutions,4,7,139,Dhangadhi,2,techsolu732@gmail.com,Opportunity to make an impact,28.9692086741,81.33162256,0.0000724151
3se8nak9867us70r70,Civil Engineer,Prime Services,5,5,71,Bharatpur,0,lotusgro154@company.com,Work with cutting-edge technology,27.7384858845,86.5242509763,0.0000519788
jo443eq40mhxrqc2tg,Social Media Manager,Mandala Corporation,2,15,35,Kathmandu,1,phoenixl470@gmail.com,Looking for experienced professional to join our team,27.8409135124,80.2619915619,0.0000479380
tfg9qhnygkl5g4j9hd,Chief Financial Officer,Unity Systems,3,6,9,Janakpur,3,horizonv201@gmail.com,Dynamic work environment with competitive benefits,28.3159753971,84.588460139,0.0000225721
743nbwsuetgggoats4,Team Leader,Bridge Consulting,9,4,87,Bharatpur,0,horizonv682@gmail.com,Looking for experienced professional to join our team,28.7249789819,81.8947488502,0.0000226405
078h4nzdfk8myy5h9l,Project Manager,Elite Consultancy,10,8,100,Bharatpur,3,futureco260@gmail.com,Kursi ma basne paisa kamaunsfi,26.478454667,87.4363260156,0.0000836596
b1uph48f5woa8ifuhq,Web Developer,Beta Technologies,2,3,108,Birgunj,2,crownind465@yahoo.com,Work with talented professionals,28.8301160812,81.1194896848,0.0000444975
ej7hlnf3ukgphzzxei,Database Administrator,Innovation Hub,5,11,14,Janakpur,2,betatech860@company.com,Dynamic work environment with competitive benefits,26.4812034999,82.9793234156,0.0000635949
72m8mx8lgm6gb4ykrm,Financial Analyst,Oracle Solutions,2,11,46,Itahari,1,jupiters863@company.com,Work with talented professionals,28.4296983112,85.8459932437,0.0000847976
rsmtcwidrkk1qm03u7,Database Administrator,Wisdom Technologies,5,14,126,Biratnagar,2,primeser53@gmail.com,Be part of innovative projects,27.0344383658,80.7895809124,0.0000583589
7k3chf05eafwet5ud9,Pharmacist,Prime Services,9,6,132,Butwal,0,betatech658@yahoo.com,Be part of innovative projects,26.6683582506,86.1641677962,0.0000623911
bf6nsplf0bznb8z39i,Project Manager,Phoenix Ltd,10,13,119,Kathmandu,0,silverso553@outlook.com,Dynamic work environment with competitive benefits,28.6364261542,83.7911005258,0.0000997786
ll5u7ifknhj7r3tcie,Operations Manager,Lotus Group,7,3,65,Hetauda,2,karmaind232@company.com,Excellent opportunity for career growth,26.7999117242,86.7118770671,0.0000979274
attt71vayaiyhs3q48,Mechanical Engineer,Quest Technologies,3,4,146,Bharatpur,0,oracleso905@outlook.com,Work with cutting-edge technology,28.022753627,81.8768381267,0.0000290465
104eo2tqna0a8pev6c,Receptionist,Diamond Corp,9,12,135,Itahari,0,visionen868@company.com,Challenging role with great perks,26.8365639176,80.7145176977,0.0000578783
8r2mej4m6o1dq2pk4r,Product Manager,Karma Industries,8,10,78,Pokhara,0,unitysys628@company.com,Dynamic work environment with competitive benefits,27.3702716224,80.3026579971,0.0000259827
v00iwwrwy7abs5q8yx,DevOps Engineer,ABC Enterprises,2,6,93,Hetauda,2,pacifice956@gmail.com,Challenging role with great perks,28.2133770015,83.179388156,0.0000905554
szt7aqh0yo8fqh2340,Business Analyst,Skyline Industries,4,15,112,Bhaktapur,2,emeralds972@outlook.com,Kursi ma basne paisa kamaunsfi,26.043162515,83.3618340501,0.0000862921
zdn1rq4fi0urz99wcn,Accountant,Nexus Solutions,3,10,124,Dhangadhi,1,infinity391@outlook.com,Work with cutting-edge technology,26.3047868587,85.148414983,0.0000605916
njitday9a7lpgnbbwe,Financial Analyst,Golden Enterprises,1,3,146,Bhaktapur,0,innovati810@company.com,Be part of innovative projects,27.1599873442,82.9445511398,0.0000654354
epp9ncqiw36i42acyp,Lecturer,Golden Enterprises,7,13,9,Kathmandu,1,vertexco737@yahoo.com,Excellent opportunity for career growth,28.12820551,80.3339560089,0.0000125276
bszylc3udkr9knvc05,Legal Advisor,Jupiter Systems,2,15,12,Butwal,1,innovati511@company.com,Be part of innovative projects,27.6768994863,80.516087057,0.0000054261
2bsvut39zzagjd0m9y,Nurse,Phoenix Ltd,2,4,44,Nepalgunj,1,mandalac55@outlook.com,Challenging role with great perks,26.9312496924,84.6208103337,0.0000182904
wce0fe3zvgys3syj1w,Training Coordinator,Golden Enterprises,8,9,96,Bharatpur,3,futureco377@company.com,Work with talented professionals,27.4461793604,84.6799542904,0.0000765360
dges3uuoibtwpvmkj5,Social Media Manager,Bridge Consulting,5,5,149,Birgunj,3,titancor872@company.com,Looking for experienced professional to join our team,28.6375327123,84.7585781239,0.0000452534
u5pznphyiedp7hh2hp,Digital Marketing Specialist,Quantum Systems,7,11,114,Kathmandu,1,abcenter158@gmail.com,Join our fast-growing company,28.9096534194,80.4366984605,0.0000231201
6udvlqyl03b467uay8,Digital Marketing Specialist,Jupiter Systems,8,4,122,Itahari,1,betatech856@gmail.com,Join our fast-growing company,28.4609591136,85.1357024214,0.0000266375
bsr9nkk7yvrqbawnbb,Social Media Manager,Quest Technologies,9,7,20,Lalitpur,1,titancor553@yahoo.com,Be part of innovative projects,27.0707462761,86.7225168061,0.0000994124
5xmzok9d7n2f35sdi3,Receptionist,Lotus Group,4,6,55,Biratnagar,3,quantums722@yahoo.com,Work with talented professionals,26.6285218489,80.9800713334,0.0000998178
0vk8cr4se2evmj48fh,Social Media Manager,Noble Ventures,9,8,149,Kathmandu,3,diamondc641@company.com,Dynamic work environment with competitive benefits,28.1712362436,85.2474011235,0.0000409939
6pfc3e50auxq1f7wa4,Web Developer,Crown Industries,5,0,110,Dhangadhi,3,jupiters919@gmail.com,Be part of innovative projects,27.2821450511,85.852004762,0.0000045440
otsgjm09ss2h1vblr9,Mechanical Engineer,Infinity Tech,1,15,78,Janakpur,3,techsolu315@company.com,Excellent opportunity for career growth,28.1945584104,82.9980420463,0.0000662990
ravqf5eh4sf0rzec50,Legal Advisor,Stellar Group,4,12,130,Tulsipur,2,horizonv279@company.com,Looking for experienced professional to join our team,27.0989798577,80.3946990418,0.0000836862
tth8sxpzajvwznquu6,Chief Technology Officer,Summit Enterprises,1,8,76,Janakpur,3,questtec316@outlook.com,Join our fast-growing company,26.7373470512,85.5857680821,0.0000756585
2rncvq1s1mc3ysada2,Product Manager,Global Industries,4,0,147,Janakpur,3,nexussol458@gmail.com,Be part of innovative projects,27.4611130575,83.6487596398,0.0000830133
sg5hdwqc647snpujn6,Product Manager,Elite Consultancy,3,11,40,Kathmandu,1,elitecon722@gmail.com,Looking for experienced professional to join our team,28.8559666349,87.9074066656,0.0000428678
czh0l8tt3ehoew6cwb,Medical Representative,Wisdom Technologies,3,14,131,Kathmandu,2,phoenixl47@outlook.com,Join our fast-growing company,27.6754377866,84.4554982904,0.0000960775
dxk9e88vm3odplbmit,Supply Chain Manager,Beta Technologies,10,9,102,Dharan,1,nobleven901@company.com,Join our fast-growing company,26.9193493804,80.7140213795,0.0000498793
694hfewtn23ak4ybfl,UI/UX Designer,Diamond Corp,7,2,75,Bharatpur,1,wisdomte459@yahoo.com,Dynamic work environment with competitive benefits,27.9043059337,82.242569547,0.0000794948
qxlewc4vfr4in0o7vw,Supply Chain Manager,Mandala Corporation,3,3,119,Kathmandu,3,alphasys139@outlook.com,Join our fast-growing company,28.2745570168,83.3828720076,0.0000625253
usvkmyx7y2jqwasbwy,Nurse,Pacific Enterprises,1,1,141,Janakpur,3,primeser309@company.com,Opportunity to make an impact,26.5562355868,81.8253894705,0.0000733293
g1gz15e8d9c0b6afrf,Medical Representative,Lotus Group,10,4,22,Biratnagar,3,futureco639@outlook.com,Work with talented professionals,28.9251305016,81.3459991565,0.0000642319
0isyd79bz5fhfnt9l2,Pharmacist,Tech Solutions Pvt Ltd,8,12,6,Itahari,3,bridgeco427@yahoo.com,Work with cutting-edge technology,28.5070012721,85.5012424044,0.0000133051
cajnshexvy2ktaf4x5,Pharmacist,Crown Industries,5,5,96,Nepalgunj,1,diamondc829@yahoo.com,Join our fast-growing company,27.9988786866,83.7033662714,0.0000574743
z462vhk4ipk0i6qw5n,Content Writer,Quantum Systems,6,10,131,Dharan,2,zenithgr586@gmail.com,Kursi ma basne paisa kamaunsfi,26.9846370672,85.4466253881,0.0000874545
gho8yidzf721ydtkci,Research Analyst,Oracle Solutions,7,1,129,Lalitpur,2,bridgeco935@gmail.com,Kursi ma basne paisa kamaunsfi,28.3784650196,83.2429917348,0.0000137237
6930u32q60mwrbldz9,Business Analyst,Prime Services,10,0,63,Nepalgunj,1,silverso474@gmail.com,Work with cutting-edge technology,26.5763398666,80.111956657,0.0000821910
hximirvp165m5oq8g8,Financial Analyst,Phoenix Ltd,9,2,27,Bhaktapur,3,wisdomte506@outlook.com,Challenging role with great perks,26.968441548,87.4272894174,0.0000515562
e6den5is6ai1qbjn0m,Social Media Manager,Crown Industries,4,5,26,Janakpur,2,alphasys948@gmail.com,Work with cutting-edge technology,28.3593666641,85.8637366408,0.0000673787
g3zuadl11eyaj7vloz,Financial Analyst,Noble Ventures,5,2,84,Tulsipur,1,acesolut595@outlook.com,Work with cutting-edge technology,28.9490176778,87.9758144917,0.0000251491
k6arnrucjrmu9wovg3,Marketing Manager,Lotus Group,5,7,81,Janakpur,3,techsolu259@outlook.com,Join our fast-growing company,26.9926063198,86.5433547704,0.0000552649
ipbcl4uas251m68b9o,Electrical Engineer,Wisdom Technologies,3,11,67,Nepalgunj,3,jupiters710@gmail.com,Work with talented professionals,26.3859241829,82.4897059305,0.0000328318
xg4jkac46j81922lrz,Business Analyst,Karma Industries,5,5,98,Bhaktapur,0,wisdomte939@yahoo.com,Be part of innovative projects,28.144137196,80.5468018575,0.0000016010
xqb7y2p6ufualavilo,Legal Advisor,Global Industries,5,10,12,Biratnagar,0,goldenen775@gmail.com,Opportunity to make an impact,28.5888317537,87.5099374629,0.0000205700
25lq8qhl8pd42t0okm,Web Developer,Stellar Group,4,10,24,Kathmandu,1,metrotra677@company.com,Excellent opportunity for career growth,28.4911795946,86.5811254477,0.0000760704
n8r1bpztqlm71u1k4o,Quality Assurance Engineer,Stellar Group,4,11,85,Nepalgunj,1,vertexco755@company.com,Work with cutting-edge technology,26.314591961,85.089131813,0.0000944407
biimoy1ykyl4ab98k9,Database Administrator,Ace Solutions,7,1,88,Birgunj,2,goldenen540@gmail.com,Looking for experienced professional to join our team,27.4701390281,86.3442398933,0.0000087951
m5560twhnmg2htlcba,Web Developer,Vision Enterprises,2,15,23,Dharan,0,royalind222@yahoo.com,Join our fast-growing company,28.1001641218,81.8244453635,0.0000525022
a12zx8gwdz9puclt8x,Consultant,Horizon Ventures,1,9,100,Nepalgunj,2,omegagro175@company.com,Excellent opportunity for career growth,28.1888637834,83.3735831653,0.0000689257
9txm3ggr8runzd98hn,Civil Engineer,Unity Systems,3,14,68,Biratnagar,0,alphasys810@outlook.com,Dynamic work environment with competitive benefits,28.2978882592,81.6694796158,0.0000915112
8lagcc4eggw3lpjy90,Data Analyst,Ace Solutions,7,12,41,Bharatpur,3,elitecon291@gmail.com,Kursi ma basne paisa kamaunsfi,27.2339857778,83.4010838249,0.0000242241
y3yyxwxfhiiiw37q2j,Assistant Manager,Lotus Group,3,1,127,Janakpur,1,diamondc293@company.com,Work with talented professionals,27.1911383754,83.9720365084,0.0000600221
f2gu1dxz7l3aix8jyu,Network Engineer,Diamond Corp,10,5,36,Itahari,0,stellarg295@yahoo.com,Be part of innovative projects,28.4383753255,86.2032514183,0.0000528559
kc5soi7gtppfpzg7oj,Network Engineer,Zenith Group,3,9,104,Hetauda,0,karmaind179@outlook.com,Work with talented professionals,28.3335143098,80.8356259868,0.0000027554
1vivuwwriqkt8dp78o,HR Manager,Golden Enterprises,2,12,60,Birgunj,1,nobleven290@company.com,Kursi ma basne paisa kamaunsfi,27.7245783574,82.8018698185,0.0000431465
qpnu1g4ld7x085b8o5,Branch Manager,ABC Enterprises,10,10,142,Nepalgunj,3,titancor316@company.com,Work with talented professionals,26.7875720762,81.9726696703,0.0000235910
mwqjrprijqho4w9ldq,Receptionist,ABC Enterprises,2,12,143,Butwal,0,unitysys973@yahoo.com,Opportunity to make an impact,28.7774858003,83.3939940849,0.0000706123
lho52q8gfuqsckz551,Civil Engineer,Jupiter Systems,3,2,35,Janakpur,2,horizonv896@yahoo.com,Work with talented professionals,28.8544471443,84.4543121225,0.0000854401
mwk1jeujz3znop8lwi,Receptionist,Phoenix Ltd,6,14,97,Kathmandu,3,zenithgr482@yahoo.com,Kursi ma basne paisa kamaunsfi,28.597498103,81.5342642714,0.0000978349
tt35ugqrjvil6lbgt2,Web Developer,Horizon Ventures,2,0,13,Birgunj,0,betatech193@outlook.com,Looking for experienced professional to join our team,26.4164693834,84.8407261516,0.0000008842
69pfb2ce2nfe3k28x0,Lecturer,Ace Solutions,8,1,108,Janakpur,0,visionen988@outlook.com,Kursi ma basne paisa kamaunsfi,28.8773535893,81.722890618,0.0000148883
zy23e3jbid5uatrfyh,Financial Analyst,Crown Industries,6,13,147,Janakpur,0,abcenter666@gmail.com,Be part of innovative projects,27.5643038833,82.8932094426,0.0000721744
y2fep24vxhqlcj5sv5,Quality Assurance Engineer,Crown Industries,3,4,121,Pokhara,1,wisdomte182@company.com,Opportunity to make an impact,28.6578883196,87.1720182069,0.0000075884
jdulxbjat8nevon4x1,HR Manager,Crown Industries,6,9,142,Itahari,0,karmaind674@yahoo.com,Challenging role with great perks,26.3540290513,86.9267538214,0.0000626278
rfl69shy66ra2v1e1k,Content Writer,Tech Solutions Pvt Ltd,8,0,149,Lalitpur,2,horizonv632@company.com,Excellent opportunity for career growth,26.3490508813,85.5203342924,0.0000178769
mvyn886w58tc0p8ftr,Operations Manager,Nexus Solutions,7,2,50,Bhaktapur,3,betatech488@company.com,Be part of innovative projects,26.3726105025,85.181169121,0.0000367179
196t2p5u6t6aiyw1oh,Sales Executive,Beta Technologies,7,7,51,Itahari,3,visionen74@yahoo.com,Challenging role with great perks,27.4015272991,83.1852399744,0.0000865019
1hzypssc3pfgkj1x64,Doctor,Vertex Corporation,3,11,93,Nepalgunj,2,vertexco859@outlook.com,Dynamic work environment with competitive benefits,27.5893721303,83.0482208563,0.0000593338
lh1z8ye2uh9qirmqw8,Data Analyst,Phoenix Ltd,4,7,97,Biratnagar,0,apextrad164@yahoo.com,Work with talented professionals,28.8200613666,81.3465970019,0.0000464397
qfreru4va50o4ur3pu,Graphic Designer,Bridge Consulting,8,4,103,Tulsipur,1,infinity330@yahoo.com,Be part of innovative projects,26.6915090911,82.482164393,0.0000182725
yqm4i63ylk5zm9fyne,Operations Manager,Bridge Consulting,4,11,55,Nepalgunj,2,castlein897@yahoo.com,Work with cutting-edge technology,28.6890202766,81.2751440266,0.0000718004
904qenamvex0g6wiy7,Sales Executive,Silver Solutions,8,0,147,Dharan,0,goldenen23@company.com,Work with cutting-edge technology,27.0388408767,80.3250674202,0.0000989995
j8hwjjni4ukg36rayz,Graphic Designer,Alpha Systems,10,9,145,Biratnagar,2,apextrad552@outlook.com,Looking for experienced professional to join our team,27.6432707864,83.84714512,0.0000625063
a1yj5tzo9s2v693ikq,Graphic Designer,Golden Enterprises,3,0,7,Nepalgunj,1,futureco885@gmail.com,Kursi ma basne paisa kamaunsfi,27.7143897452,85.6251321076,0.0000135639
f30yv40g5nekc5pdpx,Principal,Mandala Corporation,4,10,97,Itahari,2,primeser401@outlook.com,Challenging role with great perks,28.7097226062,80.1366017171,0.0000030456
mxm595kem207aydh3c,Software Engineer,Metro Trading,1,2,32,Bhaktapur,1,oracleso658@gmail.com,Kursi ma basne paisa kamaunsfi,26.6881439659,85.9055028029,0.0000723550
3f6xufnl3txhxr15n,Admin Officer,Omega Group,6,12,130,Birgunj,3,karmaind297@company.com,Excellent opportunity for career growth,28.1874290869,83.7525963631,0.0000171567
iqlc2cbi4xt2wdo8wp,Software Engineer,Digital Dynamics,3,3,64,Bharatpur,0,lotusgro960@company.com,Opportunity to make an impact,28.1680123169,86.1364596733,0.0000632445
s2gwtmqnqgf3jgqjxb,Database Administrator,Stellar Group,2,5,121,Tulsipur,0,bridgeco857@gmail.com,Kursi ma basne paisa kamaunsfi,28.0878402561,84.0497204942,0.0000798302
dnpts1s0ncebf0oiby,Lab Technician,Mandala Corporation,9,10,34,Butwal,1,primeser448@outlook.com,Be part of innovative projects,27.0844119572,81.1984517214,0.0000838335
zyu3kv4svl90gcaz1i,Research Analyst,Castle Industries,7,11,8,Birgunj,3,unitysys757@gmail.com,Join our fast-growing company,27.3345109283,87.3027318065,0.0000986605
oda8si9w93qr3lxcci,Nurse,Lotus Group,7,14,139,Itahari,0,titancor853@company.com,Work with talented professionals,26.0789579348,84.7711328371,0.0000668853
wb4in6vsm5gd1gqp7x,Assistant Manager,Lotus Group,4,4,53,Kathmandu,3,nexussol988@yahoo.com,Join our fast-growing company,26.9809098255,87.3786104607,0.0000473220
w1p0fu68lasrdwxxdj,Admin Officer,ABC Enterprises,9,1,41,Hetauda,1,pacifice441@company.com,Challenging role with great perks,26.9153477143,87.3765772402,0.0000407991
da1b7q3ju7c4i1bh5q,Social Media Manager,ABC Enterprises,5,8,124,Butwal,2,skylinei895@gmail.com,Join our fast-growing company,28.1916830886,85.12337059,0.0000194143
tifjia3gnlrm9xrtn6,Accountant,Innovation Hub,9,10,56,Lalitpur,0,futureco90@company.com,Excellent opportunity for career growth,27.5200115124,86.3576798264,0.0000516392
job932syfipno5bgix,DevOps Engineer,Metro Trading,4,10,80,Hetauda,0,visionen4@outlook.com,Work with talented professionals,26.5331128522,81.7957246515,0.0000074684
t4fenlwbo0aflw64ur,Training Coordinator,Quest Technologies,9,14,57,Janakpur,2,summiten588@company.com,Excellent opportunity for career growth,27.5609570578,87.8617204885,0.0000972953
dlr33v66m432b5lyru,Accountant,Future Corp,7,5,58,Itahari,0,goldenen513@outlook.com,Work with talented professionals,28.8269793555,84.4114251333,0.0000738230
737du14sgj43sv6i95,Teacher,Titan Corp,1,7,150,Kathmandu,0,nexussol263@company.com,Join our fast-growing company,26.8279997612,84.0963301385,0.0000406470
zf5kh4hmjpi2ck2vgc,Teacher,Alpha Systems,1,4,20,Janakpur,1,titancor139@gmail.com,Kursi ma basne paisa kamaunsfi,28.8757082709,85.6313472086,0.0000575089
ravob69bn68eve4yj4,Product Manager,Royal Industries,10,6,37,Pokhara,0,abcenter133@company.com,Opportunity to make an impact,28.7451752756,81.0170205591,0.0000034602
55zo5me0gu6nqnvbbo,Training Coordinator,Nexus Solutions,2,9,114,Birgunj,0,elitecon520@yahoo.com,Kursi ma basne paisa kamaunsfi,28.7359923488,85.9205049149,0.0000785370
gc7m2q3rmwfjraydyy,Web Developer,Pacific Enterprises,8,1,67,Birgunj,0,skylinei906@company.com,Dynamic work environment with competitive benefits,28.7701279461,86.0515669769,0.0000818256
app29q4ys0cepleqjf,Medical Representative,Golden Enterprises,1,0,144,Itahari,2,innovati761@outlook.com,Challenging role with great perks,26.4399525552,80.2145216377,0.0000899798
jqumx5tdtoljotnbnl,Lab Technician,Digital Dynamics,9,4,61,Birgunj,2,summiten643@yahoo.com,Dynamic work environment with competitive benefits,26.2578462218,86.8244020154,0.0000440242
xbm4vil3nw86mb7tz1,Quality Assurance Engineer,Wisdom Technologies,6,12,103,Dhangadhi,0,quantums373@gmail.com,Challenging role with great perks,26.0821145896,81.800862603,0.0000826645
u01zlkf9fg8mzed5rv,Software Engineer,Beta Technologies,1,6,109,Biratnagar,3,visionen686@gmail.com,Kursi ma basne paisa kamaunsfi,26.4251913933,85.6000511821,0.0000774864
rcm2fvdfz08rr8r58s,HR Manager,Quest Technologies,1,15,19,Bharatpur,2,oracleso1@outlook.com,Challenging role with great perks,26.2861313308,86.9794095405,0.0000379823
oupiyj5b06jjw7wdux,Content Writer,Ace Solutions,6,9,142,Biratnagar,2,royalind6@gmail.com,Work with cutting-edge technology,26.2863053588,80.7741702851,0.0000531242
a75nuozwo0s1ui8atg,Accountant,Castle Industries,5,14,136,Nepalgunj,0,jupiters541@outlook.com,Looking for experienced professional to join our team,26.9592129191,86.4642287158,0.0000009799
